year,team,type_rating,value_rating
2013,Utrecht,static_ft_total_g>35,363.9
2014,Utrecht,static_ft_total_g>35,362.4
2015,Utrecht,static_ft_total_g>35,431.6
2016,Utrecht,static_ft_total_g>35,440.6
2017,Utrecht,static_ft_total_g>35,373.1
2018,Utrecht,static_ft_total_g>35,402.5
2019,Utrecht,static_ft_total_g>35,408.5
2020,Utrecht,static_ft_total_g>35,409.8
2007,Nijmegen,static_ft_total_g>35,240.5
2008,Nijmegen,static_ft_total_g>35,290.6
2009,Nijmegen,static_ft_total_g>35,252.4
2010,Nijmegen,static_ft_total_g>35,267.3
2011,Nijmegen,static_ft_total_g>35,361.6
2012,Nijmegen,static_ft_total_g>35,320.4
2013,Nijmegen,static_ft_total_g>35,352.7
2014,Nijmegen,static_ft_total_g>35,446.8
2015,Nijmegen,static_ft_total_g>35,405.5
2016,Nijmegen,static_ft_total_g>35,334.7
2017,Nijmegen,static_ft_total_g>35,290.5
2018,Nijmegen,static_ft_total_g>35,258.1
2019,Nijmegen,static_ft_total_g>35,234.5
2020,Nijmegen,static_ft_total_g>35,186.7
2007,Roosendaal,static_ft_total_g>35,281.8
2008,Roosendaal,static_ft_total_g>35,275.8
2009,Roosendaal,static_ft_total_g>35,222.9
2010,Roosendaal,static_ft_total_g>35,220.1
2011,Roosendaal,static_ft_total_g>35,249.7
2012,Roosendaal,static_ft_total_g>35,246.8
2013,Roosendaal,static_ft_total_g>35,234.8
2014,Roosendaal,static_ft_total_g>35,231.9
2015,Roosendaal,static_ft_total_g>35,264.2
2016,Roosendaal,static_ft_total_g>35,246.4
2017,Roosendaal,static_ft_total_g>35,231.6
2018,Roosendaal,static_ft_total_g>35,240.4
2019,Roosendaal,static_ft_total_g>35,222.7
2020,Roosendaal,static_ft_total_g>35,180.8
2007,Twente,static_ft_total_g>35,287.9
2008,Twente,static_ft_total_g>35,276.0
2009,Twente,static_ft_total_g>35,234.8
2010,Twente,static_ft_total_g>35,229.0
2011,Twente,static_ft_total_g>35,249.7
2012,Twente,static_ft_total_g>35,376.0
2013,Twente,static_ft_total_g>35,367.3
2014,Twente,static_ft_total_g>35,393.6
2015,Twente,static_ft_total_g>35,414.3
2016,Twente,static_ft_total_g>35,443.9
2017,Twente,static_ft_total_g>35,384.9
2018,Twente,static_ft_total_g>35,364.1
2019,Twente,static_ft_total_g>35,290.4
2020,Twente,static_ft_total_g>35,296.7
2007,AZ Alkmaar,static_ft_away_g<35,546.6
2008,AZ Alkmaar,static_ft_away_g<35,523.1
2009,AZ Alkmaar,static_ft_away_g<35,634.8
2010,AZ Alkmaar,static_ft_away_g<35,675.8
