year,team,type_rating,value_rating
2019,Moreirense,static_ft_away_g<35,817.1
2020,Moreirense,static_ft_away_g<35,799.4
2007,Penafiel,static_ft_away_g<35,595.6
2008,Penafiel,static_ft_away_g<35,630.8
2009,Penafiel,static_ft_away_g<35,625.9
2010,Penafiel,static_ft_away_g<35,566.2
2011,Penafiel,static_ft_away_g<35,566.4
2012,Penafiel,static_ft_away_g<35,546.4
2013,Penafiel,static_ft_away_g<35,512.9
2014,Penafiel,static_ft_away_g<35,546.4
2015,Penafiel,static_ft_away_g<35,608.5
2016,Penafiel,static_ft_away_g<35,566.1
2017,Penafiel,static_ft_away_g<35,577.2
2018,Penafiel,static_ft_away_g<35,528.9
2019,Penafiel,static_ft_away_g<35,470.0
2020,Penafiel,static_ft_away_g<35,511.3
2007,Boavista,static_ft_away_g<35,875.6
2008,Boavista,static_ft_away_g<35,817.6
2009,Boavista,static_ft_away_g<35,727.2
2010,Boavista,static_ft_away_g<35,599.6
2011,Boavista,static_ft_away_g<35,573.1
2012,Boavista,static_ft_away_g<35,546.4
2013,Boavista,static_ft_away_g<35,512.9
2014,Boavista,static_ft_away_g<35,546.4
2015,Boavista,static_ft_away_g<35,632.1
2016,Boavista,static_ft_away_g<35,701.4
2017,Boavista,static_ft_away_g<35,771.2
2018,Boavista,static_ft_away_g<35,828.9
2019,Boavista,static_ft_away_g<35,834.8
2020,Boavista,static_ft_away_g<35,834.8
2007,Trofense,static_ft_away_g<35,583.8
2008,Trofense,static_ft_away_g<35,624.9
2009,Trofense,static_ft_away_g<35,679.1
2010,Trofense,static_ft_away_g<35,606.1
2011,Trofense,static_ft_away_g<35,593.0
2012,Trofense,static_ft_away_g<35,559.7
2013,Trofense,static_ft_away_g<35,512.9
2014,Trofense,static_ft_away_g<35,546.4
2015,Trofense,static_ft_away_g<35,561.7
2016,Trofense,static_ft_away_g<35,531.0
2017,Trofense,static_ft_away_g<35,553.8
2018,Trofense,static_ft_away_g<35,517.2
2019,Trofense,static_ft_away_g<35,470.0
2020,Trofense,static_ft_away_g<35,511.3
2007,Olhanense,static_ft_away_g<35,583.8
2008,Olhanense,static_ft_away_g<35,624.9
2009,Olhanense,static_ft_away_g<35,625.9
2010,Olhanense,static_ft_away_g<35,566.2
2011,Olhanense,static_ft_away_g<35,672.8
2012,Olhanense,static_ft_away_g<35,733.0
2013,Olhanense,static_ft_away_g<35,779.8
2014,Olhanense,static_ft_away_g<35,753.0
2015,Olhanense,static_ft_away_g<35,675.0
2016,Olhanense,static_ft_away_g<35,577.6
2017,Olhanense,static_ft_away_g<35,560.4
2018,Olhanense,static_ft_away_g<35,517.2
2019,Olhanense,static_ft_away_g<35,470.0
2020,Olhanense,static_ft_away_g<35,511.3
2007,Arouca,static_ft_away_g<35,583.8
2008,Arouca,static_ft_away_g<35,624.9
2009,Arouca,static_ft_away_g<35,625.9
2010,Arouca,static_ft_away_g<35,566.2
2011,Arouca,static_ft_away_g<35,566.4
2012,Arouca,static_ft_away_g<35,546.4
2013,Arouca,static_ft_away_g<35,512.9
2014,Arouca,static_ft_away_g<35,546.4
